,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,policy,model
585,19.0,185.40790334214253,1.0,0.5247145704908447,36.78478690116299,1.0,0.1891311763098404,42.75415762404297,10.0,0.0759426688779072,110.96349560807067,1.5,0.8188270303696211,181.60804809119708,10.0,0.009369320540371243,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
610,15.0,179.42677745003866,1.0,0.01920482893738656,173.1342357443377,1.0,0.2880269937219181,104.8857598796803,10.0,0.04322949979174615,255.4660472310637,10.0,0.2284702175358329,71.43909920436826,10.0,0.4120622070885168,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
612,67.0,263.009234715798,10.0,0.3465707365239407,271.8681855273178,1.0,0.3433066510633573,138.88301193311122,10.0,0.0715516848239752,157.39317355648862,1.0,0.6648173627309691,244.1045302332296,1.5,0.719890807021365,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
619,63.0,227.09852705083665,10.0,0.16143544766998186,235.24556527564567,1.0,0.6954457716607889,326.7192651673486,1.0,0.026810705540470957,335.83271891238013,1.0,0.7907508969512699,87.81930172222698,10.0,0.14704994496244336,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
643,126.0,176.99638166160148,10.0,0.15405047993076001,340.8852205038605,1.0,0.8155433755211859,204.09535875649186,1.5,0.10773683769676357,261.33034312941527,1.5,0.3840709126307656,103.82343510659656,10.0,0.4618760688227053,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
665,117.0,223.2848171115104,1.5,0.275658091161831,291.5383545960375,10.0,0.6299842328294032,269.04940950172704,1.5,0.08713429934575546,347.05904091953613,1.5,0.4332926391125743,218.02527317849962,1.0,0.4165282724783839,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
667,94.0,252.3563099576814,1.5,0.21986812272172865,76.37823016110423,10.0,0.8791696512985621,164.82628390950129,1.0,0.0704402134152278,306.57801711697084,10.0,0.2572805875411554,38.76122403391051,1.5,0.7138688545769879,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
676,122.0,228.07331908067852,1.5,0.2991145856926345,60.365871490151996,1.0,0.4749997070542733,131.01427583582137,1.0,0.07679189925806924,241.6440647540586,10.0,0.35015515547730897,202.78925965552318,1.0,0.1276271003421823,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
689,52.0,195.17345512036925,10.0,0.20359408960624525,337.8071550866926,1.0,0.285595633337969,226.39231013196635,1.0,0.011786246881038766,314.22557277429013,10.0,0.666139012287616,144.26577086057742,10.0,0.4731303939911949,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
710,79.0,68.04761925174651,10.0,0.4472273944914822,108.29589403127248,1.5,0.2517660451423844,330.4975457182689,1.5,0.10559283997059007,207.1142050391262,1.0,0.06450373173469545,325.04408148943804,1.0,0.7556727894752486,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
715,31.0,277.4839049910438,1.0,0.2899207314176013,299.6678437828222,10.0,0.2926994782104506,298.2644361602272,1.0,0.040320650406074084,325.8720779885972,10.0,0.7781885532294506,58.873736179836094,10.0,0.8752588864216285,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
718,126.0,166.72814591492482,10.0,0.3652673599168088,259.7208841376244,10.0,0.1760988035786962,224.19094100449212,1.0,0.06916547913786708,136.6139310970168,10.0,0.5096788623064206,189.48245766767934,1.0,0.7949209480238641,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
747,20.0,71.32402444521313,1.0,0.014921300932451004,112.5407268966635,10.0,0.1071566668981575,95.94698616330759,10.0,0.10291253076668734,150.26203050155442,1.0,0.5553166060095329,34.47781106247666,10.0,0.9281110014463526,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
782,55.0,303.2458190708071,10.0,0.5565049054904735,234.84397337935314,1.0,0.5309369028708283,316.15952711781256,1.0,0.104177956153519,92.90268213935718,1.5,0.6998907794036204,260.78898346208234,1.0,0.3835123863970206,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
819,21.0,306.39347254251487,1.5,0.5577494745622757,33.310911158629715,1.0,0.7174924553146776,177.85974114490745,10.0,0.07297727176662587,316.3299550029308,10.0,0.24505557457678906,307.91567261142075,1.5,0.04958362232233288,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
874,68.0,313.4772243072992,1.5,0.4260281863259461,264.7727579990243,1.0,0.24266915884566176,71.0800151274252,1.5,0.09906610686995464,247.2000231588541,1.5,0.5891866568475943,68.57920207977696,10.0,0.8816695677489444,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
876,93.0,253.27523166452312,10.0,0.11607584273186344,174.71767494608582,10.0,0.5071149934768155,316.07993756349845,1.0,0.05333703289096348,347.406021668922,1.0,0.6485775882855259,186.80204704156486,10.0,0.6705722433643051,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
885,21.0,229.38258716855617,10.0,0.4509435394669474,223.3902670023517,10.0,0.8781431091969768,170.55027345940238,1.5,0.1075348888671989,216.42724019002537,10.0,0.5619234028752291,104.19918754752165,10.0,0.3009641291413397,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
898,79.0,210.16521038558486,1.0,0.2245409584324451,276.657589182524,1.5,0.956332447433576,36.95644007893928,10.0,0.10948798887069516,65.87650136551828,1.5,0.769533392939434,145.18003295654245,10.0,0.13875907183583175,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
899,55.0,342.0256779970279,1.5,0.4102933095402661,110.56587801900106,10.0,0.6613701790066515,240.1026933159644,1.0,0.04516009292436726,99.20730801925338,10.0,0.103134855608655,284.8963795839789,1.5,0.6756851555402728,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
904,31.0,93.788770532982,1.0,0.5101765220944874,147.55630877877422,10.0,0.5595951286155306,47.97235736187327,10.0,0.012374001879239285,34.626421554830195,1.0,0.2983758963319544,64.76189826511218,1.5,0.44580799925030384,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
920,34.0,299.7747521223493,1.5,0.4894391551725248,281.93827900539236,1.0,0.5825583252852283,284.31445298603313,10.0,0.060658868815213075,237.359263475489,10.0,0.2336643129672506,267.52860176735555,1.5,0.8548688168501745,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
927,34.0,194.88637489950335,1.0,0.19622420729688125,254.8451814484378,1.5,0.9708732973917644,203.1279518497676,1.5,0.09862759432943098,64.71513782071422,1.5,0.013363402520613724,266.8780399735573,1.0,0.34594851807186305,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
949,107.0,264.8671291332563,1.5,0.368918947641514,176.4918845083339,1.5,0.2170563269127746,97.15474028621063,10.0,0.09548125857434443,45.789410128955936,1.5,0.5973962293432056,85.58854078581135,1.0,0.1259987432625957,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
960,36.0,286.54895862855363,1.0,0.475785218603806,294.84245213083443,1.5,0.8457200986425355,64.81508698407877,1.5,0.09823894744058753,96.43578019619396,1.0,0.03978096213612867,307.9340482591568,10.0,0.7983293099806585,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
973,34.0,105.30369037440744,1.5,0.3909191033032807,128.3191930013353,10.0,0.7983899719603926,245.5971292604356,1.0,0.003018993310666227,177.530946417778,10.0,0.015012962566323012,61.24494008497967,1.0,0.5269049159302958,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
979,80.0,211.64323443636138,10.0,0.12347456572649385,226.1227934531865,1.0,0.4395934484174507,154.82568177885597,1.5,0.08169567139672476,205.463556947165,1.0,0.2774298098337366,129.33202407971322,1.0,0.36654353280279306,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1006,99.0,228.16813856456375,1.5,0.4432440392896253,33.973379587021604,10.0,0.5458923251415363,126.81771158731935,1.5,0.0019071407441348504,330.1419472999048,1.5,0.3795540881282376,103.23969406815759,10.0,0.1098239869077436,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1007,61.0,305.8292214127112,1.5,0.10026396136064357,261.10755829172655,1.5,0.9985090990086174,235.5820125479094,1.0,0.07309400190290408,83.98388928218043,10.0,0.803590900903453,298.80398862731005,1.5,0.30160844167111284,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1063,80.0,267.6050526045889,10.0,0.03022121046968135,330.8218110490062,1.0,0.22472627504932072,325.10947453620014,1.5,0.06524747307772454,304.946741544738,1.5,0.9467883417024964,304.49530948159617,10.0,0.6929977873903491,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1066,89.0,130.84707731904317,1.5,0.04383244443831131,111.77704018142677,10.0,0.9027593739008348,36.049415050694925,1.5,0.07798512902005234,255.6823374901722,1.5,0.8627525679815239,240.84324203041814,1.0,0.4642590396291781,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1081,130.0,203.18824795436302,10.0,0.35579473061294226,209.05744766869503,1.0,0.1335310867783793,49.954651973244886,1.5,0.02623032491214008,309.15939159286165,1.0,0.8426755819939025,236.43996545879207,10.0,0.7420265332117792,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1093,112.0,274.50703066191124,1.0,0.2417127523742297,70.51149343922509,1.5,0.9075489155083284,299.0660868940634,10.0,0.088799571721134,115.13127811163,10.0,0.4363577226959133,32.28151029760318,1.0,0.9575174498072956,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1104,3.0,292.3819681249861,1.5,0.08282008953429959,275.47394839805116,1.5,0.05954028295150904,131.65795670171184,10.0,0.04719144350972635,166.23237017933639,1.5,0.24627014938724315,204.4574100715376,1.5,0.7931813105262575,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1113,66.0,177.1621271904153,10.0,0.3516171784649323,135.51251758750715,10.0,0.626234350480562,209.9247741037559,10.0,0.012964015431926507,135.59903437020571,10.0,0.8121409688572627,43.366920446374166,1.5,0.035830802875462975,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1118,22.0,152.90050332149852,1.0,0.28588260595458137,100.72089392812279,1.5,0.3741940818218636,68.03913561530474,1.5,0.027433266611833085,337.7719845852354,1.0,0.7922249812220984,240.95678597020114,1.0,0.2360318769134946,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1125,90.0,315.8430978702368,1.5,0.26643692713098976,275.42826201367853,1.0,0.7144383136297173,270.8323165225022,10.0,0.038553453296097176,229.781202033287,1.5,0.7410425826134083,267.25324779248007,10.0,0.8231238554049825,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1149,112.0,158.11008983803939,1.5,0.20482110540023551,198.04763122679614,1.0,0.4594521999894256,278.3730621714154,10.0,0.036078971051671564,275.40553076672717,10.0,0.6345413537494158,313.9296447978993,1.5,0.7329225670137979,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1168,117.0,163.36041721598897,1.5,0.497712540854633,82.48007093595629,10.0,0.5600050117894421,178.11781039457537,1.0,0.05105338056941144,215.6536024545485,10.0,0.3865273822202208,182.86630472710485,1.5,0.8562131477947446,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1217,104.0,343.35555613945536,1.0,0.4517424613717809,95.14478499859878,1.0,0.3281091547001125,94.02877044740437,1.5,0.09279266203225173,72.5989704038524,1.0,0.7207693260126041,159.26531932637062,1.5,0.2429243163403061,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1242,25.0,207.55114140566403,1.0,0.3738493569840141,291.68662396917694,1.0,0.3982543522122548,101.3475282366373,1.5,0.0775646035223955,327.41327433517444,10.0,0.05613954564706347,59.46819579016768,1.0,0.4081932019289622,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1255,125.0,315.9383836744358,10.0,0.19438990321331606,343.0324641513902,1.0,0.4268960566933547,204.22673776286985,1.5,0.005949778588093935,222.88945653515282,1.5,0.8439505302974429,88.47235158740801,1.5,0.1031966198487567,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1281,113.0,63.49859115114251,1.5,0.08314077823089118,294.9416891526023,1.5,0.6006623895645892,259.5978494630737,1.5,0.09319360681614207,129.88106407700718,1.5,0.363033495285676,63.27207283496584,1.5,0.6245703019558657,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1308,46.0,260.7096985738014,1.0,0.045231654730662665,237.8131018890315,1.5,0.26989358389020723,144.57651645107762,1.0,0.07103928009149671,162.3980437468672,1.5,0.2764071567777873,285.9113658449285,1.5,0.1901415190892515,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1310,38.0,234.54607612334055,1.5,0.37623977789004737,325.0328227330852,1.0,0.9453442692302448,98.9327718006756,1.0,0.014644300665103057,81.98714885462851,1.0,0.25611117133088296,290.54860699700225,1.5,0.4740013369510152,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1328,10.0,64.98932865415334,1.5,0.35744859511515337,342.96477614303893,1.5,0.4277008767833128,225.44274900321042,1.0,0.02723864082782544,242.53535742355862,1.0,0.6350269347597138,204.5124192073053,1.0,0.145355857704401,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1343,42.0,155.21773574896375,10.0,0.043003646504284836,138.0129814424069,1.5,0.37756798404237096,46.36615490037146,10.0,0.08868218017299204,263.061166337182,1.5,0.018030496009658527,134.65271004994975,1.0,0.7335009661751294,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1348,86.0,131.19363779898023,1.0,0.2988956132170311,218.42627433407884,10.0,0.3160016087750552,206.10919919312528,1.0,0.05507855845947904,298.5070439353429,1.5,0.5915124080554454,179.27550337252308,10.0,0.4207329179576839,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1350,52.0,335.99415591984973,1.5,0.3521845972191148,246.6409218580375,10.0,0.4901722700370876,261.31055010144956,1.0,0.034171910915535474,68.18900775959635,1.0,0.32648463037490905,37.04723628656488,1.0,0.3519742073455279,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1358,92.0,198.94049750721283,1.0,0.2838176846364787,193.4640571085534,1.5,0.8419104121426141,65.54017318670664,1.5,0.11858773517505992,198.81650774019383,1.0,0.7855353790552368,269.6692603349531,1.5,0.2599671678116769,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1379,93.0,330.6436811469883,1.0,0.5559422944279466,348.481636181858,10.0,0.6150456893328747,256.17818310394586,1.5,0.08244523945699989,106.66376638218586,1.0,0.4189835660816335,139.10473244534532,1.0,0.4616781246662776,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
1384,49.0,142.8307452939824,10.0,0.5292268038772729,125.14615743627176,10.0,0.2986991999296322,75.29112157246502,1.0,0.0829337255693718,290.26715261184836,10.0,0.1821512257827657,343.56487674511004,1.5,0.2356583232324787,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
